Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1578,1087,2290,1555,1302,1856,2105,1782,2487,1534,1258,1869,1250,805,1941,875,703,1089
04/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",993,790,1248,,,,1147,978,1345,983,823,1176,987,805,1211,610,555,671
04/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2265,1375,3731,,,,3772,3207,4438,1505,1017,2227,2236,1462,3418,921,646,1313
04/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",936,574,1526,,,,4445,3693,5350,3002,2466,3654,2803,1735,4530,849,545,1320
04/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",,,,,,,4949,3877,6317,3169,2344,4283,2540,1740,3708,,,
04/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",3347,2355,4756,,,,5201,4147,6524,2847,2497,3246,3160,2047,4880,865,649,1152
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",918,714,1180,,,,2081,1309,3308,1947,1328,2855,900,700,1157,925,718,1193
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1609,1051,2464,,,,1727,1323,2253,1877,1314,2680,911,693,1197,705,601,826
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",963,691,1343,,,,1272,986,1639,905,657,1248,826,655,1041,935,603,1449
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",832,664,1044,,,,,,,838,668,1050,847,669,1072,,,
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",829,541,1270,,,,4585,3698,5684,2244,1679,2998,1903,1031,3511,692,531,901
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",3348,2327,4817,,,,4720,3821,5830,2986,2580,3456,2796,1895,4125,770,519,1142
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1191,769,1844,2044,1808,2310,4056,3215,5118,2405,1984,2915,2545,1781,3636,975,701,1356
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",807,583,1117,1961,1610,2388,5695,4294,7553,2553,2125,3067,2749,1881,4016,807,583,1117
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",913,668,1247,,,,1613,1222,2129,1917,1441,2552,1014,757,1359,897,651,1236
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",659,527,824,,,,1131,966,1324,1106,797,1536,1013,766,1342,666,525,844
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1099,727,1659,,,,2543,2074,3118,1635,1308,2043,1460,898,2374,937,663,1324
05/08/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",2365,1513,3697,,,,3347,2812,3984,2437,1961,3028,1807,1022,3195,818,607,1101
05/09/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Sheridan, Mandaluyong, Metro Manila",1090,786,1510,,,,4539,3427,6013,2735,2268,3299,2653,1771,3976,1090,786,1510
