Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
04/16/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",1107,649,1886,1162,1034,1307,2109,1244,3576,795,612,1033,1127,554,2290,622,396,977
04/17/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",615,402,941,,,,2956,2107,4149,1670,1396,1997,1359,731,2524,597,398,895
04/18/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",584,387,880,1756,1487,2073,3773,2948,4830,1662,1217,2270,1678,1051,2678,557,382,814
04/19/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2226,1484,3339,2101,1795,2460,4378,3577,5357,1900,1529,2361,1982,1292,3042,570,396,819
04/20/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2418,1461,4003,1042,908,1196,4028,3430,4731,2767,2196,3488,1651,961,2834,634,425,945
04/21/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",1081,729,1604,645,433,960,1595,1302,1955,1191,898,1581,785,545,1129,498,397,625
04/22/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",722,516,1012,472,361,618,1003,760,1325,658,512,846,738,528,1031,467,371,589
04/23/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",661,437,1000,1110,994,1240,2884,2189,3799,1137,757,1706,1742,839,3618,623,422,918
04/24/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2543,1536,4212,2156,1754,2649,4251,3371,5360,2465,1942,3128,1685,898,3162,575,380,869
04/25/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",574,390,844,1172,927,1481,5076,3868,6662,2571,1936,3415,1570,868,2839,542,383,768
04/26/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2790,1983,3924,2426,2046,2876,4354,3143,6032,2345,1955,2812,2811,1890,4179,580,413,814
04/27/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",584,417,818,509,427,607,1649,1036,2624,1394,879,2211,651,474,895,587,416,829
04/28/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",967,596,1569,602,448,808,1424,1092,1856,1206,785,1852,610,488,763,496,379,649
04/29/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",556,392,790,412,395,431,849,619,1165,623,449,864,624,478,814,564,395,806
04/30/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",570,435,747,456,369,563,572,433,756,553,443,691,616,456,832,502,349,721
05/01/2017,Monday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",1824,948,3510,,,,3882,3114,4840,1773,1275,2463,1270,599,2690,630,393,1010
05/02/2017,Tuesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",592,399,877,2418,1875,3118,3593,2748,4698,2531,1958,3273,2358,1398,3979,580,396,850
05/03/2017,Wednesday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",2101,1383,3191,1687,1375,2069,3834,2772,5304,1897,1490,2416,1910,1144,3189,519,374,719
05/04/2017,Thursday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",531,387,730,,,,4406,3423,5671,2084,1600,2713,2197,1495,3228,511,385,678
05/05/2017,Friday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",543,383,771,513,429,614,1292,929,1797,1478,1120,1951,616,467,814,548,378,796
05/06/2017,Saturday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",704,504,982,444,346,570,816,655,1017,681,501,926,764,539,1082,440,359,540
05/07/2017,Sunday,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","Forum Robinsons, Pioneer St, Mandaluyong, Metro Manila",597,393,905,,,,1957,1564,2448,1306,1021,1671,963,582,1593,578,389,857
