Date,Day,Origin Display Name,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds)
05/15/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",547,351,851,,,,2832,1931,4153,993,688,1431,1294,700,2390,529,345,810
05/16/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",518,347,772,2042,1604,2601,4151,3086,5585,1736,1272,2369,1486,674,3274,483,339,688
05/17/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",541,348,840,1357,1020,1805,2545,1925,3367,1384,1111,1725,1290,684,2433,493,340,716
05/18/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1943,1205,3133,1562,1281,1904,4121,3311,5129,1773,1350,2329,1421,874,2311,495,347,705
05/19/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",523,360,759,609,500,741,1029,712,1488,1028,768,1376,619,407,941,525,359,769
05/20/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",438,306,628,459,348,605,713,560,908,719,521,990,868,545,1380,440,303,638
05/21/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",576,361,918,954,799,1139,2151,1302,3553,882,658,1182,1075,542,2131,558,354,881
05/22/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",558,364,855,1539,1214,1952,2464,2014,3014,1637,1372,1953,806,489,1328,522,353,772
05/23/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",551,353,859,1709,1361,2146,3093,2583,3703,1432,1113,1843,1300,691,2446,517,344,778
05/24/2017,,"Asia Pacific College, 3 Humabon, Makati, Kalakhang Maynila","8000 Bernardino, Makati, Kalakhang Maynila",1751,1047,2926,960,818,1127,2856,2201,3705,1699,1266,2280,1400,699,2806,508,349,738
